userId,ISBN,bookRating,bookTitle
203161,345337662,5,Interview with the Vampire
205919,345337662,3,Interview with the Vampire
206058,345337662,3.5,Interview with the Vampire
206418,345337662,4,Interview with the Vampire
207686,345337662,3.5,Interview with the Vampire
211426,345337662,4,Interview with the Vampire
211937,345337662,4.5,Interview with the Vampire
213628,345337662,3,Interview with the Vampire
214786,345337662,4,Interview with the Vampire
217012,345337662,4,Interview with the Vampire
217986,345337662,4,Interview with the Vampire
220892,345337662,2.5,Interview with the Vampire
221557,345337662,2.5,Interview with the Vampire
222062,345337662,5,Interview with the Vampire
222372,345337662,4,Interview with the Vampire
222492,345337662,2.5,Interview with the Vampire
223190,345337662,5,Interview with the Vampire
223325,345337662,5,Interview with the Vampire
224646,345337662,4,Interview with the Vampire
224657,345337662,4,Interview with the Vampire
226879,345337662,5,Interview with the Vampire
226965,345337662,5,Interview with the Vampire
227705,345337662,3.5,Interview with the Vampire
229313,345337662,5,Interview with the Vampire
229331,345337662,5,Interview with the Vampire
229741,345337662,3.5,Interview with the Vampire
230522,345337662,4.5,Interview with the Vampire
232222,345337662,3.5,Interview with the Vampire
233564,345337662,4,Interview with the Vampire
233829,345337662,4,Interview with the Vampire
235677,345337662,4,Interview with the Vampire
237534,345337662,5,Interview with the Vampire
238292,345337662,4.5,Interview with the Vampire
238541,345337662,4,Interview with the Vampire
239481,345337662,4,Interview with the Vampire
241306,345337662,4.5,Interview with the Vampire
241666,345337662,3,Interview with the Vampire
242083,345337662,3.5,Interview with the Vampire
242397,345337662,4.5,Interview with the Vampire
243094,345337662,4.5,Interview with the Vampire
243700,345337662,3.5,Interview with the Vampire
243930,345337662,4,Interview with the Vampire
244485,345337662,3.5,Interview with the Vampire
245150,345337662,3.5,Interview with the Vampire
245410,345337662,3.5,Interview with the Vampire
249862,345337662,1,Interview with the Vampire
249989,345337662,4,Interview with the Vampire
278137,380600129,4,The Indian in the Cupboard
1214,380600129,4,The Indian in the Cupboard
6251,380600129,5,The Indian in the Cupboard
25919,380600129,5,The Indian in the Cupboard
27091,380600129,4,The Indian in the Cupboard
31556,380600129,4,The Indian in the Cupboard
36979,380600129,4.5,The Indian in the Cupboard
45340,380600129,3,The Indian in the Cupboard
64198,380600129,4,The Indian in the Cupboard
76168,380600129,3,The Indian in the Cupboard
96448,380600129,2.5,The Indian in the Cupboard
129563,380600129,5,The Indian in the Cupboard
130554,380600129,4.5,The Indian in the Cupboard
147847,380600129,2.5,The Indian in the Cupboard
162052,380600129,3,The Indian in the Cupboard
165319,380600129,2.5,The Indian in the Cupboard
173016,380600129,2.5,The Indian in the Cupboard
181103,380600129,5,The Indian in the Cupboard
185384,380600129,4,The Indian in the Cupboard
210485,380600129,4.5,The Indian in the Cupboard
210662,380600129,2.5,The Indian in the Cupboard
212636,380600129,3,The Indian in the Cupboard
214224,380600129,4.5,The Indian in the Cupboard
228021,380600129,5,The Indian in the Cupboard
230522,380600129,4.5,The Indian in the Cupboard
243966,380600129,4.5,The Indian in the Cupboard
278137,804106304,4,The Joy Luck Club
278221,804106304,4.5,The Joy Luck Club
885,804106304,2.5,The Joy Luck Club
1424,804106304,3,The Joy Luck Club
1650,804106304,5,The Joy Luck Club
1773,804106304,4.5,The Joy Luck Club
2891,804106304,3.5,The Joy Luck Club
3026,804106304,4,The Joy Luck Club
3350,804106304,5,The Joy Luck Club
4225,804106304,3,The Joy Luck Club
6575,804106304,4.5,The Joy Luck Club
7346,804106304,4.5,The Joy Luck Club
7856,804106304,4,The Joy Luck Club
7958,804106304,5,The Joy Luck Club
11657,804106304,3.5,The Joy Luck Club
12569,804106304,3.5,The Joy Luck Club
13995,804106304,3.5,The Joy Luck Club
17003,804106304,4,The Joy Luck Club
18254,804106304,4.5,The Joy Luck Club
23664,804106304,3.5,The Joy Luck Club
24394,804106304,4,The Joy Luck Club
25966,804106304,4,The Joy Luck Club
28204,804106304,4.5,The Joy Luck Club
30182,804106304,4,The Joy Luck Club
30276,804106304,3,The Joy Luck Club
30533,804106304,4,The Joy Luck Club
30806,804106304,4,The Joy Luck Club
31688,804106304,4.5,The Joy Luck Club
31919,804106304,4.5,The Joy Luck Club
33263,804106304,4.5,The Joy Luck Club
35859,804106304,4,The Joy Luck Club
36540,804106304,4.5,The Joy Luck Club
36677,804106304,2.5,The Joy Luck Club
36907,804106304,4,The Joy Luck Club
38899,804106304,4,The Joy Luck Club
40553,804106304,4.5,The Joy Luck Club
41589,804106304,5,The Joy Luck Club
45557,804106304,4.5,The Joy Luck Club
46404,804106304,5,The Joy Luck Club
49980,804106304,5,The Joy Luck Club
50204,804106304,4.5,The Joy Luck Club
52256,804106304,4,The Joy Luck Club
52584,804106304,3.5,The Joy Luck Club
52917,804106304,3.5,The Joy Luck Club
54493,804106304,4.5,The Joy Luck Club
54605,804106304,4,The Joy Luck Club
55272,804106304,3.5,The Joy Luck Club
56598,804106304,4.5,The Joy Luck Club
58382,804106304,4.5,The Joy Luck Club
60244,804106304,4,The Joy Luck Club
60555,804106304,5,The Joy Luck Club
60707,804106304,3.5,The Joy Luck Club
66942,804106304,5,The Joy Luck Club
68721,804106304,4.5,The Joy Luck Club
68984,804106304,2.5,The Joy Luck Club
69971,804106304,4,The Joy Luck Club
70052,804106304,3,The Joy Luck Club
72099,804106304,5,The Joy Luck Club
73681,804106304,3.5,The Joy Luck Club
74665,804106304,4,The Joy Luck Club
76512,804106304,4,The Joy Luck Club
76818,804106304,5,The Joy Luck Club
79815,804106304,5,The Joy Luck Club
80203,804106304,5,The Joy Luck Club
80683,804106304,5,The Joy Luck Club
82968,804106304,4,The Joy Luck Club
83135,804106304,4,The Joy Luck Club
84050,804106304,4,The Joy Luck Club
84427,804106304,4.5,The Joy Luck Club
86145,804106304,3,The Joy Luck Club
87093,804106304,4,The Joy Luck Club
89851,804106304,4,The Joy Luck Club
93855,804106304,3,The Joy Luck Club
94737,804106304,5,The Joy Luck Club
96009,804106304,4.5,The Joy Luck Club
96357,804106304,4.5,The Joy Luck Club
97055,804106304,4,The Joy Luck Club
98356,804106304,3.5,The Joy Luck Club
98484,804106304,4,The Joy Luck Club
101029,804106304,3.5,The Joy Luck Club
101803,804106304,5,The Joy Luck Club
101851,804106304,5,The Joy Luck Club
105536,804106304,4,The Joy Luck Club
106946,804106304,4.5,The Joy Luck Club
110349,804106304,3.5,The Joy Luck Club
112881,804106304,3.5,The Joy Luck Club
113519,804106304,4.5,The Joy Luck Club
114217,804106304,4,The Joy Luck Club
116810,804106304,4,The Joy Luck Club
117241,804106304,2.5,The Joy Luck Club
120187,804106304,4,The Joy Luck Club
122793,804106304,4.5,The Joy Luck Club
122958,804106304,4,The Joy Luck Club
123056,804106304,4,The Joy Luck Club
125928,804106304,4,The Joy Luck Club
127668,804106304,4,The Joy Luck Club
129474,804106304,4.5,The Joy Luck Club
131154,804106304,3.5,The Joy Luck Club
135149,804106304,3.5,The Joy Luck Club
136093,804106304,2,The Joy Luck Club
137589,804106304,4,The Joy Luck Club
138198,804106304,3.5,The Joy Luck Club
140555,804106304,5,The Joy Luck Club
141704,804106304,3.5,The Joy Luck Club
142823,804106304,4.5,The Joy Luck Club
142970,804106304,3,The Joy Luck Club
143415,804106304,5,The Joy Luck Club
144038,804106304,5,The Joy Luck Club
144151,804106304,4.5,The Joy Luck Club
144555,804106304,4.5,The Joy Luck Club
148123,804106304,4,The Joy Luck Club
153211,804106304,4.5,The Joy Luck Club
153662,804106304,4.5,The Joy Luck Club
154465,804106304,4.5,The Joy Luck Club
154975,804106304,4.5,The Joy Luck Club
157273,804106304,4,The Joy Luck Club
158254,804106304,3.5,The Joy Luck Club
158258,804106304,5,The Joy Luck Club
158559,804106304,4.5,The Joy Luck Club
159647,804106304,4.5,The Joy Luck Club
161993,804106304,4.5,The Joy Luck Club
162028,804106304,4,The Joy Luck Club
162968,804106304,3.5,The Joy Luck Club
166596,804106304,4.5,The Joy Luck Club
168804,804106304,5,The Joy Luck Club
171118,804106304,3.5,The Joy Luck Club
175185,804106304,4,The Joy Luck Club
175805,804106304,3.5,The Joy Luck Club
177660,804106304,4.5,The Joy Luck Club
181944,804106304,5,The Joy Luck Club
182527,804106304,4,The Joy Luck Club
183131,804106304,5,The Joy Luck Club
184770,804106304,4,The Joy Luck Club
185275,804106304,4,The Joy Luck Club
188589,804106304,4.5,The Joy Luck Club
191694,804106304,5,The Joy Luck Club
192093,804106304,4.5,The Joy Luck Club
192353,804106304,4,The Joy Luck Club
194156,804106304,2.5,The Joy Luck Club
197293,804106304,4.5,The Joy Luck Club
198930,804106304,4.5,The Joy Luck Club
198983,804106304,4.5,The Joy Luck Club
200226,804106304,2.5,The Joy Luck Club
201641,804106304,2.5,The Joy Luck Club
203213,804106304,3.5,The Joy Luck Club
205911,804106304,4.5,The Joy Luck Club
206944,804106304,4,The Joy Luck Club
212539,804106304,5,The Joy Luck Club
212789,804106304,2.5,The Joy Luck Club
218379,804106304,4,The Joy Luck Club
218568,804106304,4.5,The Joy Luck Club
220277,804106304,4,The Joy Luck Club
221663,804106304,3.5,The Joy Luck Club
224138,804106304,4.5,The Joy Luck Club
227422,804106304,5,The Joy Luck Club
229313,804106304,4.5,The Joy Luck Club
229703,804106304,4,The Joy Luck Club
230700,804106304,4,The Joy Luck Club
232131,804106304,4,The Joy Luck Club
232990,804106304,4,The Joy Luck Club
233117,804106304,4,The Joy Luck Club
233889,804106304,4,The Joy Luck Club
234622,804106304,4,The Joy Luck Club
235011,804106304,4,The Joy Luck Club
237434,804106304,3.5,The Joy Luck Club
237474,804106304,5,The Joy Luck Club
238065,804106304,4,The Joy Luck Club
239594,804106304,3.5,The Joy Luck Club
240567,804106304,4,The Joy Luck Club
240795,804106304,5,The Joy Luck Club
244293,804106304,4,The Joy Luck Club
244817,804106304,5,The Joy Luck Club
245371,804106304,4.5,The Joy Luck Club
245446,804106304,3.5,The Joy Luck Club
247664,804106304,3,The Joy Luck Club
247878,804106304,3.5,The Joy Luck Club
249866,804106304,4,The Joy Luck Club
250353,804106304,4,The Joy Luck Club
278159,385318073,2.5,Evening Class
6115,385318073,5,Evening Class
21014,385318073,4,Evening Class
52226,385318073,3,Evening Class
66464,385318073,3.5,Evening Class
91103,385318073,4,Evening Class
93812,385318073,3.5,Evening Class
109955,385318073,5,Evening Class
113519,385318073,4,Evening Class
115692,385318073,4,Evening Class
153865,385318073,5,Evening Class
184591,385318073,4,Evening Class
196066,385318073,3,Evening Class
203566,385318073,5,Evening Class
208715,385318073,4.5,Evening Class
213641,385318073,4.5,Evening Class
218121,385318073,4,Evening Class
231650,385318073,5,Evening Class
234885,385318073,3,Evening Class
247444,385318073,2,Evening Class
278188,440122090,2,Echoes
508,440122090,3.5,Echoes
8245,440122090,4.5,Echoes
11676,440122090,5,Echoes
16996,440122090,3,Echoes
19842,440122090,4.5,Echoes
30989,440122090,5,Echoes
31892,440122090,3,Echoes
32440,440122090,3.5,Echoes
44852,440122090,3.5,Echoes
59206,440122090,5,Echoes
112001,440122090,4.5,Echoes
114544,440122090,3.5,Echoes
130705,440122090,3,Echoes
136357,440122090,4,Echoes
136930,440122090,2.5,Echoes
146230,440122090,4.5,Echoes
147307,440122090,3.5,Echoes
151081,440122090,4,Echoes
162052,440122090,3.5,Echoes
192765,440122090,4,Echoes
197410,440122090,4.5,Echoes
200206,440122090,3,Echoes
200226,440122090,5,Echoes
207148,440122090,4.5,Echoes
212142,440122090,4,Echoes
215357,440122090,5,Echoes
223892,440122090,2.5,Echoes
226616,440122090,4,Echoes
227774,440122090,3.5,Echoes
243294,440122090,4.5,Echoes
245645,440122090,5,Echoes
278194,60926317,4,Mutant Message Down Under
6575,60926317,1,Mutant Message Down Under
11676,60926317,3,Mutant Message Down Under
19031,60926317,4,Mutant Message Down Under
24846,60926317,3.5,Mutant Message Down Under
43246,60926317,4.5,Mutant Message Down Under
52290,60926317,4,Mutant Message Down Under
72100,60926317,3.5,Mutant Message Down Under
101150,60926317,4,Mutant Message Down Under
102967,60926317,2.5,Mutant Message Down Under
106331,60926317,4,Mutant Message Down Under
114728,60926317,4.5,Mutant Message Down Under
117445,60926317,4,Mutant Message Down Under
123988,60926317,3.5,Mutant Message Down Under
128622,60926317,4,Mutant Message Down Under
138954,60926317,3,Mutant Message Down Under
143909,60926317,3,Mutant Message Down Under
150979,60926317,4,Mutant Message Down Under
155147,60926317,2.5,Mutant Message Down Under
168144,60926317,5,Mutant Message Down Under
174503,60926317,2.5,Mutant Message Down Under
174991,60926317,5,Mutant Message Down Under
180558,60926317,5,Mutant Message Down Under
182080,60926317,3,Mutant Message Down Under
189104,60926317,5,Mutant Message Down Under
194457,60926317,5,Mutant Message Down Under
194600,60926317,4.5,Mutant Message Down Under
217262,60926317,1.5,Mutant Message Down Under
225031,60926317,4.5,Mutant Message Down Under
225149,60926317,3,Mutant Message Down Under
225163,60926317,4.5,Mutant Message Down Under
230997,60926317,4,Mutant Message Down Under
231851,60926317,4,Mutant Message Down Under
278194,671683993,4,The Temple of My Familiar
278390,671683993,5,The Temple of My Familiar
7913,671683993,1.5,The Temple of My Familiar
11676,671683993,4.5,The Temple of My Familiar
12100,671683993,3.5,The Temple of My Familiar
14293,671683993,4.5,The Temple of My Familiar
17003,671683993,3,The Temple of My Familiar
26583,671683993,4.5,The Temple of My Familiar
31094,671683993,4,The Temple of My Familiar
56830,671683993,4,The Temple of My Familiar
60707,671683993,3,The Temple of My Familiar
63658,671683993,3.5,The Temple of My Familiar
69749,671683993,4.5,The Temple of My Familiar
70628,671683993,3,The Temple of My Familiar
95359,671683993,4.5,The Temple of My Familiar
98686,671683993,3,The Temple of My Familiar
98952,671683993,5,The Temple of My Familiar
115907,671683993,4,The Temple of My Familiar
120377,671683993,5,The Temple of My Familiar
121094,671683993,4.5,The Temple of My Familiar
127359,671683993,4,The Temple of My Familiar
137587,671683993,3.5,The Temple of My Familiar
141309,671683993,3.5,The Temple of My Familiar
147224,671683993,4.5,The Temple of My Familiar
158509,671683993,3,The Temple of My Familiar
180876,671683993,3,The Temple of My Familiar
229472,671683993,2.5,The Temple of My Familiar
230522,671683993,4,The Temple of My Familiar
238540,671683993,2,The Temple of My Familiar
245281,671683993,5,The Temple of My Familiar
278194,802139256,3,Peace Like a River
7346,802139256,4,Peace Like a River
13273,802139256,4.5,Peace Like a River
27875,802139256,4,Peace Like a River
29209,802139256,5,Peace Like a River
32440,802139256,3.5,Peace Like a River
34480,802139256,5,Peace Like a River
50066,802139256,5,Peace Like a River
50961,802139256,4,Peace Like a River
55655,802139256,4.5,Peace Like a River
60337,802139256,4.5,Peace Like a River
70402,802139256,4.5,Peace Like a River
86759,802139256,2.5,Peace Like a River
93657,802139256,5,Peace Like a River
103336,802139256,4,Peace Like a River
104894,802139256,4,Peace Like a River
107951,802139256,4,Peace Like a River
110934,802139256,5,Peace Like a River
115003,802139256,4,Peace Like a River
118228,802139256,4,Peace Like a River
123115,802139256,3.5,Peace Like a River
124371,802139256,4,Peace Like a River
138761,802139256,4.5,Peace Like a River
143388,802139256,2.5,Peace Like a River
151928,802139256,5,Peace Like a River
160180,802139256,3.5,Peace Like a River
165308,802139256,4.5,Peace Like a River
168874,802139256,1.5,Peace Like a River
173409,802139256,4,Peace Like a River
177375,802139256,4,Peace Like a River
182969,802139256,3.5,Peace Like a River
183952,802139256,4,Peace Like a River
188490,802139256,5,Peace Like a River
196466,802139256,3,Peace Like a River
204864,802139256,4,Peace Like a River
210485,802139256,4,Peace Like a River
218497,802139256,4,Peace Like a River
218568,802139256,3.5,Peace Like a River
219219,802139256,3.5,Peace Like a River
227745,802139256,4,Peace Like a River
231266,802139256,4,Peace Like a River
233718,802139256,4,Peace Like a River
235543,802139256,5,Peace Like a River
241495,802139256,4,Peace Like a River
244171,802139256,5,Peace Like a River
244901,802139256,3.5,Peace Like a River
249032,802139256,4,Peace Like a River
278202,385324057,1.5,Summer Sisters
1113,385324057,4.5,Summer Sisters
17950,385324057,2,Summer Sisters
31315,385324057,5,Summer Sisters
33200,385324057,4.5,Summer Sisters
35578,385324057,2.5,Summer Sisters
36807,385324057,4,Summer Sisters
40914,385324057,4.5,Summer Sisters
44035,385324057,4,Summer Sisters
44743,385324057,2.5,Summer Sisters
46443,385324057,4.5,Summer Sisters
55493,385324057,4,Summer Sisters
55751,385324057,2.5,Summer Sisters
82974,385324057,3.5,Summer Sisters
88847,385324057,3.5,Summer Sisters
91002,385324057,3.5,Summer Sisters
95359,385324057,4,Summer Sisters
95456,385324057,4,Summer Sisters
105517,385324057,4.5,Summer Sisters
115953,385324057,5,Summer Sisters
123203,385324057,4,Summer Sisters
127866,385324057,1.5,Summer Sisters
129399,385324057,5,Summer Sisters
133786,385324057,4,Summer Sisters
136747,385324057,5,Summer Sisters
154730,385324057,2,Summer Sisters
162671,385324057,5,Summer Sisters
174757,385324057,4,Summer Sisters
177295,385324057,2.5,Summer Sisters
180042,385324057,4,Summer Sisters
188119,385324057,5,Summer Sisters
189835,385324057,2.5,Summer Sisters
191560,385324057,4,Summer Sisters
198996,385324057,3,Summer Sisters
201641,385324057,4,Summer Sisters
204164,385324057,4.5,Summer Sisters
208380,385324057,4,Summer Sisters
209373,385324057,4,Summer Sisters
236078,385324057,2.5,Summer Sisters
278243,375725784,3.5,A Heartbreaking Work of Staggering Genius
1161,375725784,2.5,A Heartbreaking Work of Staggering Genius
1674,375725784,5,A Heartbreaking Work of Staggering Genius
2357,375725784,4,A Heartbreaking Work of Staggering Genius
2977,375725784,1.5,A Heartbreaking Work of Staggering Genius
3362,375725784,3.5,A Heartbreaking Work of Staggering Genius
6251,375725784,2,A Heartbreaking Work of Staggering Genius
6575,375725784,3.5,A Heartbreaking Work of Staggering Genius
9174,375725784,3.5,A Heartbreaking Work of Staggering Genius
11179,375725784,4,A Heartbreaking Work of Staggering Genius
15602,375725784,4,A Heartbreaking Work of Staggering Genius
16634,375725784,1.5,A Heartbreaking Work of Staggering Genius
16949,375725784,4.5,A Heartbreaking Work of Staggering Genius
17893,375725784,2,A Heartbreaking Work of Staggering Genius
20350,375725784,4.5,A Heartbreaking Work of Staggering Genius
20462,375725784,4,A Heartbreaking Work of Staggering Genius
21418,375725784,4,A Heartbreaking Work of Staggering Genius
22177,375725784,3.5,A Heartbreaking Work of Staggering Genius
24846,375725784,3.5,A Heartbreaking Work of Staggering Genius
26509,375725784,3.5,A Heartbreaking Work of Staggering Genius
28269,375725784,4,A Heartbreaking Work of Staggering Genius
28763,375725784,5,A Heartbreaking Work of Staggering Genius
31551,375725784,4,A Heartbreaking Work of Staggering Genius
31740,375725784,1.5,A Heartbreaking Work of Staggering Genius
35231,375725784,4,A Heartbreaking Work of Staggering Genius
36673,375725784,2.5,A Heartbreaking Work of Staggering Genius
38933,375725784,5,A Heartbreaking Work of Staggering Genius
39723,375725784,4.5,A Heartbreaking Work of Staggering Genius
40330,375725784,4.5,A Heartbreaking Work of Staggering Genius
40350,375725784,4,A Heartbreaking Work of Staggering Genius
43004,375725784,4,A Heartbreaking Work of Staggering Genius
44718,375725784,4.5,A Heartbreaking Work of Staggering Genius
44852,375725784,4,A Heartbreaking Work of Staggering Genius
46154,375725784,4.5,A Heartbreaking Work of Staggering Genius
48046,375725784,2.5,A Heartbreaking Work of Staggering Genius
53400,375725784,4,A Heartbreaking Work of Staggering Genius
54968,375725784,4,A Heartbreaking Work of Staggering Genius
60004,375725784,3.5,A Heartbreaking Work of Staggering Genius
61257,375725784,5,A Heartbreaking Work of Staggering Genius
69466,375725784,4,A Heartbreaking Work of Staggering Genius
70603,375725784,1.5,A Heartbreaking Work of Staggering Genius
70689,375725784,3,A Heartbreaking Work of Staggering Genius
72530,375725784,4,A Heartbreaking Work of Staggering Genius
77359,375725784,1.5,A Heartbreaking Work of Staggering Genius
81661,375725784,4.5,A Heartbreaking Work of Staggering Genius
83572,375725784,3,A Heartbreaking Work of Staggering Genius
83941,375725784,4,A Heartbreaking Work of Staggering Genius
84523,375725784,2.5,A Heartbreaking Work of Staggering Genius
84615,375725784,2.5,A Heartbreaking Work of Staggering Genius
85194,375725784,3,A Heartbreaking Work of Staggering Genius
85757,375725784,4.5,A Heartbreaking Work of Staggering Genius
88793,375725784,2.5,A Heartbreaking Work of Staggering Genius
92861,375725784,3.5,A Heartbreaking Work of Staggering Genius
95359,375725784,4.5,A Heartbreaking Work of Staggering Genius
96440,375725784,3,A Heartbreaking Work of Staggering Genius
100427,375725784,4.5,A Heartbreaking Work of Staggering Genius
103811,375725784,3,A Heartbreaking Work of Staggering Genius
105781,375725784,4.5,A Heartbreaking Work of Staggering Genius
105937,375725784,3.5,A Heartbreaking Work of Staggering Genius
106686,375725784,4,A Heartbreaking Work of Staggering Genius
107326,375725784,4.5,A Heartbreaking Work of Staggering Genius
107431,375725784,5,A Heartbreaking Work of Staggering Genius
109516,375725784,4.5,A Heartbreaking Work of Staggering Genius
110361,375725784,4,A Heartbreaking Work of Staggering Genius
116574,375725784,3.5,A Heartbreaking Work of Staggering Genius
116758,375725784,4.5,A Heartbreaking Work of Staggering Genius
121170,375725784,4,A Heartbreaking Work of Staggering Genius
125256,375725784,0.5,A Heartbreaking Work of Staggering Genius
125287,375725784,4.5,A Heartbreaking Work of Staggering Genius
125443,375725784,2.5,A Heartbreaking Work of Staggering Genius
126255,375725784,3.5,A Heartbreaking Work of Staggering Genius
126608,375725784,1,A Heartbreaking Work of Staggering Genius
126671,375725784,2,A Heartbreaking Work of Staggering Genius
127049,375725784,4,A Heartbreaking Work of Staggering Genius
128085,375725784,3.5,A Heartbreaking Work of Staggering Genius
129538,375725784,5,A Heartbreaking Work of Staggering Genius
130279,375725784,5,A Heartbreaking Work of Staggering Genius
130400,375725784,3,A Heartbreaking Work of Staggering Genius
130482,375725784,3.5,A Heartbreaking Work of Staggering Genius
130705,375725784,5,A Heartbreaking Work of Staggering Genius
131485,375725784,3.5,A Heartbreaking Work of Staggering Genius
132930,375725784,3,A Heartbreaking Work of Staggering Genius
133586,375725784,2.5,A Heartbreaking Work of Staggering Genius
138010,375725784,4,A Heartbreaking Work of Staggering Genius
139070,375725784,5,A Heartbreaking Work of Staggering Genius
140000,375725784,4,A Heartbreaking Work of Staggering Genius
142745,375725784,3,A Heartbreaking Work of Staggering Genius
149430,375725784,4.5,A Heartbreaking Work of Staggering Genius
150979,375725784,3.5,A Heartbreaking Work of Staggering Genius
151165,375725784,3.5,A Heartbreaking Work of Staggering Genius
153163,375725784,4,A Heartbreaking Work of Staggering Genius
157969,375725784,4,A Heartbreaking Work of Staggering Genius
159004,375725784,2.5,A Heartbreaking Work of Staggering Genius
160571,375725784,5,A Heartbreaking Work of Staggering Genius
160819,375725784,5,A Heartbreaking Work of Staggering Genius
161744,375725784,5,A Heartbreaking Work of Staggering Genius
162052,375725784,4.5,A Heartbreaking Work of Staggering Genius
162755,375725784,3.5,A Heartbreaking Work of Staggering Genius
164433,375725784,5,A Heartbreaking Work of Staggering Genius
166596,375725784,4.5,A Heartbreaking Work of Staggering Genius
167521,375725784,2,A Heartbreaking Work of Staggering Genius
168500,375725784,1.5,A Heartbreaking Work of Staggering Genius
168691,375725784,2.5,A Heartbreaking Work of Staggering Genius
174575,375725784,2,A Heartbreaking Work of Staggering Genius
175469,375725784,4,A Heartbreaking Work of Staggering Genius
184485,375725784,3,A Heartbreaking Work of Staggering Genius
185677,375725784,4,A Heartbreaking Work of Staggering Genius
187762,375725784,4,A Heartbreaking Work of Staggering Genius
187822,375725784,4,A Heartbreaking Work of Staggering Genius
187835,375725784,2.5,A Heartbreaking Work of Staggering Genius
192492,375725784,5,A Heartbreaking Work of Staggering Genius
197206,375725784,1,A Heartbreaking Work of Staggering Genius
198114,375725784,2,A Heartbreaking Work of Staggering Genius
199633,375725784,5,A Heartbreaking Work of Staggering Genius
202353,375725784,2,A Heartbreaking Work of Staggering Genius
207340,375725784,4,A Heartbreaking Work of Staggering Genius
207554,375725784,5,A Heartbreaking Work of Staggering Genius
208663,375725784,1.5,A Heartbreaking Work of Staggering Genius
210097,375725784,3,A Heartbreaking Work of Staggering Genius
211761,375725784,3,A Heartbreaking Work of Staggering Genius
215753,375725784,5,A Heartbreaking Work of Staggering Genius
220688,375725784,5,A Heartbreaking Work of Staggering Genius
225043,375725784,1,A Heartbreaking Work of Staggering Genius
226202,375725784,1.5,A Heartbreaking Work of Staggering Genius
231210,375725784,4,A Heartbreaking Work of Staggering Genius
235543,375725784,3.5,A Heartbreaking Work of Staggering Genius
236017,375725784,4.5,A Heartbreaking Work of Staggering Genius
239535,375725784,2.5,A Heartbreaking Work of Staggering Genius
243879,375725784,4,A Heartbreaking Work of Staggering Genius
245655,375725784,4.5,A Heartbreaking Work of Staggering Genius
246311,375725784,4.5,A Heartbreaking Work of Staggering Genius
247240,375725784,3.5,A Heartbreaking Work of Staggering Genius
278251,044020562X,3.5,One
2030,044020562X,5,One
41841,044020562X,4,One
58489,044020562X,5,One
63665,044020562X,3.5,One
84024,044020562X,4,One
86965,044020562X,4,One
96440,044020562X,4.5,One
105517,044020562X,1.5,One
134290,044020562X,4.5,One
138159,044020562X,3.5,One
148028,044020562X,2.5,One
154844,044020562X,3.5,One
158077,044020562X,5,One
166510,044020562X,4,One
197502,044020562X,4.5,One
199144,044020562X,5,One
203240,044020562X,4,One
204179,044020562X,2.5,One
212142,044020562X,4.5,One
220892,044020562X,5,One
278257,451153553,4,Misery
11676,451153553,4.5,Misery
13552,451153553,4.5,Misery
13582,451153553,4.5,Misery
13664,451153553,3.5,Misery
24186,451153553,4.5,Misery
26268,451153553,3,Misery
31826,451153553,5,Misery
38899,451153553,4,Misery
42914,451153553,4.5,Misery
45656,451153553,4,Misery
47316,451153553,2.5,Misery
50849,451153553,4,Misery
51883,451153553,5,Misery
62997,451153553,3.5,Misery
64346,451153553,5,Misery
65231,451153553,5,Misery
80642,451153553,3.5,Misery
96474,451153553,3.5,Misery
98904,451153553,5,Misery
107523,451153553,5,Misery
122440,451153553,4,Misery
126492,451153553,5,Misery
140358,451153553,2.5,Misery
141942,451153553,3.5,Misery
144318,451153553,3,Misery
155014,451153553,5,Misery
155019,451153553,3.5,Misery
180586,451153553,4,Misery
184532,451153553,4.5,Misery
211288,451153553,5,Misery
219546,451153553,3.5,Misery
227705,451153553,4.5,Misery
235105,451153553,4,Misery
239623,451153553,5,Misery
240035,451153553,2.5,Misery
242118,451153553,4.5,Misery
242247,451153553,4,Misery
278307,375410848,3.5,True History of the Kelly Gang
3667,375410848,4,True History of the Kelly Gang
47504,375410848,4,True History of the Kelly Gang
58911,375410848,4.5,True History of the Kelly Gang
186334,375410848,3.5,True History of the Kelly Gang
202496,375410848,4,True History of the Kelly Gang
278314,399146431,3.5,The Bonesetter's Daughter
278843,399146431,4.5,The Bonesetter's Daughter
254,399146431,4.5,The Bonesetter's Daughter
2313,399146431,2.5,The Bonesetter's Daughter
11676,399146431,4.5,The Bonesetter's Daughter
27140,399146431,5,The Bonesetter's Daughter
29526,399146431,5,The Bonesetter's Daughter
30273,399146431,3.5,The Bonesetter's Daughter
30735,399146431,4.5,The Bonesetter's Daughter
32870,399146431,4,The Bonesetter's Daughter
46398,399146431,4.5,The Bonesetter's Daughter
47594,399146431,4.5,The Bonesetter's Daughter
49791,399146431,3.5,The Bonesetter's Daughter
53846,399146431,3.5,The Bonesetter's Daughter
54866,399146431,4,The Bonesetter's Daughter
69078,399146431,4,The Bonesetter's Daughter
82678,399146431,4.5,The Bonesetter's Daughter
83166,399146431,4.5,The Bonesetter's Daughter
86077,399146431,4.5,The Bonesetter's Daughter
91490,399146431,4.5,The Bonesetter's Daughter
95359,399146431,4,The Bonesetter's Daughter
101851,399146431,5,The Bonesetter's Daughter
105874,399146431,4,The Bonesetter's Daughter
